25,Bill Gates was born in New York.,[],[],[],[],"['birthPlace(""Bill_Gates"",""Seattle"")', 'parent(""Bill_Gates"",""Mary_Maxwell_Gates"")', 'parent(""Bill_Gates"",""William_H._Gates,_Sr."")', 'residence(""Bill_Gates"",""Medina,_Washington"")', 'country(""New_York"",""United_States"")', 'largestCity(""New_York"",""New_York_City"")', 'birthPlace(""Chuck_Schumer"",""New_York_City"")', 'birthPlace(""Chuck_Schumer"",""New_York_(state)"")', 'birthPlace(""Kirsten_Gillibrand"",""Albany,_New_York"")', 'birthPlace(""Kirsten_Gillibrand"",""New_York_(state)"")', 'country(""Province_of_New_York"",""United', 'location(""Albany,_New_York"",""Charleston,', 'location(""Albany,_New_York"",""Hilversum"")', 'location(""Albany,_New_York"",""New', 'location(""Albany,_New_York"",""New', 'location(""Albany,_New_York"",""Albany"")', 'location(""Albany,_New_York"",""Albany', 'location(""Albany,_New_York"",""Philadelphia"")', 'location(""Albany,_New_York"",""Piscataway,', 'location(""Albany,_New_York"",""Sun', 'location(""Albany,_New_York"",""Syracuse,', 'country(""Albany,_New_York"",""United_States"")', 'country(""New_York_City"",""United_States"")', 'largestCity(""United_States"",""New_York_City"")', 'location(""New_York_State_Legislature"",""Albany,_NY"")', 'location(""New_York_State_Legislature"",""New_York_State_Capitol"")', 'location(""African_Burial_Ground_National_Monument"",""New_York_City"")', 'location(""African_Burial_Ground_National_Monument"",""New_York_(state)"")', 'location(""New_York_State_Senate"",""Albany,_New_York"")', 'location(""New_York_State_Senate"",""New_York_State_Capitol"")', 'location(""New_York_State_Assembly"",""Albany,_NY"")', 'location(""New_York_State_Assembly"",""New_York_County,_New_York"")', 'location(""New_York_State_Assembly"",""New_York_State_Capitol"")', 'birthPlace(""Bill_Gates"",""Medina,_Washington"")']","[""birthPlace('Chuck_Schumer', 'New_York_(state)') 1.0"", ""birthPlace('Kirsten_Gillibrand', 'Albany,_New_York') 1.0"", ""birthPlace('Bill_Gates', 'Seattle') 1.0"", ""birthPlace('Kirsten_Gillibrand', 'New_York_(state)') 1.0"", ""birthPlace('Bill_Gates', 'Medina,_Washington') 1.0"", ""birthPlace('Chuck_Schumer', 'New_York_City') 1.0""]"
26,Barack Obama was born in San Fransisco.,[],[],[],[],"['birthPlace(""Barack_Obama"",""Honolulu"")', 'birthPlace(""Barack_Obama"",""Kapiolani_Medical_Center_for_Women_and_Children"")', 'birthPlace(""Barack_Obama"",""Hawaii"")', 'residence(""Barack_Obama"",""White_House"")', 'predecessor(""Barack_Obama"",""Alice_Palmer_(politician)"")', 'predecessor(""Barack_Obama"",""Peter_Fitzgerald_(politician)"")', 'predecessor(""Barack_Obama"",""George_W._Bush"")', 'birthPlace(""Barack_Obama_Sr."",""Rachuonyo_District"")', 'birthPlace(""Barack_Obama_Sr."",""Kenya_Colony"")', 'birthPlace(""Barack_Obama_Sr."",""Nyang\'oma_Kogelo"")', 'deathPlace(""Barack_Obama_Sr."",""Nairobi"")', 'parent(""Barack_Obama_Sr."",""Family_of_Barack_Obama"")', 'predecessor(""Kwame_Raoul"",""Barack_Obama"")', 'country(""San_Francisco"",""United_States"")', 'location(""San_Francisco_Board_of_Supervisors"",""California"")', 'location(""San_Francisco_Board_of_Supervisors"",""San_Francisco"")', 'location(""San_Francisco_Board_of_Supervisors"",""San_Francisco_City_Hall"")', 'location(""San_Francisco_Municipal_Railway"",""San_Francisco"")', 'location(""Port_of_San_Francisco"",""Central_Embarcadero_Piers_Historic_District"")', 'residence(""Ed_Lee_(politician)"",""San_Francisco"")', 'birthPlace(""Barack_Obama_Sr."",""Nairobi"")', 'birthPlace(""Barack_Obama"",""White_House"")', 'birthPlace(""Ed_Lee_(politician)"",""San_Francisco"")']","[""birthPlace('Barack_Obama_Sr.', 'Kenya_Colony') 1.0"", ""birthPlace('Ed_Lee_(politician)', 'San_Francisco') 1.0"", ""birthPlace('Barack_Obama', 'White_House') 1.0"", ""birthPlace('Barack_Obama', 'Honolulu') 1.0"", ""birthPlace('Barack_Obama', 'Hawaii') 1.0"", ""birthPlace('Barack_Obama_Sr.', 'Rachuonyo_District') 1.0"", 'birthPlace(\'Barack_Obama_Sr.\', ""Nyang\'oma_Kogelo"") 1.0', ""birthPlace('Barack_Obama', 'Kapiolani_Medical_Center_for_Women_and_Children') 1.0"", ""birthPlace('Barack_Obama_Sr.', 'Nairobi') 1.0""]"
27,Steve Jobs was born in Hawaii.,[],[],[],[],"['birthPlace(""Steve_Jobs"",""San_Francisco"")', 'deathPlace(""Steve_Jobs"",""Palo_Alto,_California"")', 'country(""Hawaii"",""United_States"")', 'location(""Hawaii_House_of_Representatives"",""Honolulu,_HI"")', 'location(""Hawaii_House_of_Representatives"",""Hawaii_County,_Hawaii"")', 'location(""Hawaii_House_of_Representatives"",""Hawaii_State_Capitol"")', 'location(""Hawaii_Senate"",""Honolulu,_HI"")', 'location(""Hawaii_Senate"",""Hawaii_County,_Hawaii"")', 'location(""Hawaii_Senate"",""Hawaii_State_Capitol"")', 'location(""Hawaii_State_Legislature"",""Honolulu"")', 'location(""Hawaii_State_Legislature"",""Hawaii"")', 'location(""Hawaii_State_Legislature"",""Hawaii_State_Capitol"")', 'birthPlace(""Steve_Jobs"",""Palo_Alto,_California"")']","[""birthPlace('Steve_Jobs', 'San_Francisco') 1.0"", ""birthPlace('Steve_Jobs', 'Palo_Alto,_California') 1.0""]"
28,Larry Page was born in Michigan.,[],"[""birthPlace('Larry_Page', 'East_Lansing,_Michigan') 1.0""]","['birthPlace(""Larry_Page"",""East_Lansing,_Michigan"")']",[],"['birthPlace(""Larry_Page"",""East_Lansing,_Michigan"")', 'residence(""Larry_Page"",""California"")', 'residence(""Larry_Page"",""Palo_Alto,_California"")', 'country(""University_of_Michigan"",""United', 'country(""Michigan"",""United_States"")', 'country(""East_Lansing,_Michigan"",""United_States"")', 'largestCity(""Michigan"",""Detroit"")', 'country(""Lansing,_Michigan"",""United_States"")', 'birthPlace(""Gary_Peters_(politician)"",""Michigan"")', 'birthPlace(""Gary_Peters_(politician)"",""Pontiac,_Michigan"")', 'birthPlace(""Debbie_Stabenow"",""Michigan"")', 'birthPlace(""Debbie_Stabenow"",""Gladwin,_Michigan"")', 'residence(""List_of_Governors_of_Michigan"",""Michigan_Governor\'s_Mansion"")', 'location(""Michigan_House_of_Representatives"",""Lansing,_Michigan"")', 'location(""Michigan_House_of_Representatives"",""Michigan_State_Capitol"")', 'location(""Michigan_Legislature"",""Michigan"")', 'location(""Michigan_Senate"",""Lansing,_Michigan"")', 'location(""Michigan_Senate"",""Michigan"")', 'location(""Michigan_Senate"",""Michigan_State_Capitol"")', 'residence(""Debbie_Stabenow"",""Lansing,_Michigan"")', 'residence(""Debbie_Stabenow"",""Michigan"")', 'birthPlace(""Larry_Page"",""California"")', 'birthPlace(""Larry_Page"",""Palo_Alto,_California"")', 'birthPlace(""List_of_Governors_of_Michigan"",""Michigan_Governor\'s_Mansion"")', 'birthPlace(""Debbie_Stabenow"",""Lansing,_Michigan"")']","[""birthPlace('Debbie_Stabenow', 'Michigan') 1.0"", ""birthPlace('Gary_Peters_(politician)', 'Michigan') 1.0"", ""birthPlace('Larry_Page', 'California') 1.0"", ""birthPlace('Larry_Page', 'Palo_Alto,_California') 1.0"", ""birthPlace('Debbie_Stabenow', 'Gladwin,_Michigan') 1.0"", ""birthPlace('Larry_Page', 'East_Lansing,_Michigan') 1.0"", ""birthPlace('Gary_Peters_(politician)', 'Pontiac,_Michigan') 1.0"", 'birthPlace(\'List_of_Governors_of_Michigan\', ""Michigan_Governor\'s_Mansion"") 1.0', ""birthPlace('Debbie_Stabenow', 'Lansing,_Michigan') 1.0""]"
29,Jack Ma was born in Michigan.,[],[],[],[],"['birthPlace(""Jack_Ma"",""China"")', 'birthPlace(""Jack_Ma"",""Hangzhou"")', 'birthPlace(""Jack_Ma"",""Zhejiang"")']","[""birthPlace('Jack_Ma', 'Hangzhou') 1.0"", ""birthPlace('Jack_Ma', 'Zhejiang') 1.0"", ""birthPlace('Jack_Ma', 'China') 1.0""]"
30,Steve Wozniak was born in Seattle.,[],[],[],[],"['birthPlace(""Steve_Wozniak"",""San_Jose,_California"")', 'birthPlace(""Steve_Wozniak"",""California"")', 'largestCity(""Washington_(state)"",""Seattle"")', 'location(""Seattle_City_Council"",""Seattle"")', 'location(""Seattle_City_Council"",""Seattle_City_Hall"")', 'residence(""Ed_Murray_(Washington_politician)"",""Seattle,_Washington"")', 'largestCity(""King_County,_Washington"",""Seattle"")', 'birthPlace(""Ed_Murray_(Washington_politician)"",""Seattle,_Washington"")']","[""birthPlace('Steve_Wozniak', 'California') 1.0"", ""birthPlace('Steve_Wozniak', 'San_Jose,_California') 1.0"", ""birthPlace('Ed_Murray_(Washington_politician)', 'Seattle,_Washington') 1.0""]"
31,Paul Allen was born in San Jose.,[],[],[],[],"['birthPlace(""Paul_Allen"",""Seattle"")', 'birthPlace(""Paul_Allen"",""Seattle,_Washington"")', 'residence(""Paul_Allen"",""Mercer_Island,_Washington"")', 'country(""San_Jose,_California"",""United_States"")', 'location(""San_Jose_City_Council"",""San_Jose,_California"")', 'birthPlace(""Paul_Allen"",""Mercer_Island,_Washington"")']","[""birthPlace('Paul_Allen', 'Seattle,_Washington') 1.0"", ""birthPlace('Paul_Allen', 'Seattle') 1.0"", ""birthPlace('Paul_Allen', 'Mercer_Island,_Washington') 1.0""]"
32,Tom Hanks was born in Lexington.,[],[],[],[],"['birthPlace(""Tom_Hanks"",""Concord,_California"")', 'residence(""Tom_Hanks"",""Los_Angeles"")', 'parent(""Colin_Hanks"",""Tom_Hanks"")', 'country(""Ohio"",""United_States"")', 'birthPlace(""Sherrod_Brown"",""Ohio"")', 'birthPlace(""Sherrod_Brown"",""Mansfield,_Ohio"")', 'birthPlace(""Mary_Taylor_(politician)"",""Ohio"")', 'birthPlace(""Mary_Taylor_(politician)"",""Green,_Ohio"")', 'birthPlace(""Rob_Portman"",""Ohio"")', 'country(""Ohio"",""Ohio"")', 'location(""Ohio_General_Assembly"",""Columbus,_Ohio"")', 'location(""Ohio_General_Assembly"",""United_States"")', 'location(""Ohio_General_Assembly"",""Ohio_Statehouse"")', 'location(""Ohio_House_of_Representatives"",""Columbus,_Ohio"")', 'location(""Ohio_House_of_Representatives"",""Ohio"")', 'location(""Ohio_House_of_Representatives"",""Ohio_Statehouse"")', 'location(""Ohio_Senate"",""Columbus,_Ohio"")', 'location(""Ohio_Senate"",""Ohio_Statehouse"")', 'residence(""John_Kasich"",""Westerville,_Ohio"")', 'birthPlace(""Tom_Hanks"",""Los_Angeles"")', 'birthPlace(""John_Kasich"",""Westerville,_Ohio"")']","[""birthPlace('Rob_Portman', 'Ohio') 1.0"", ""birthPlace('Sherrod_Brown', 'Mansfield,_Ohio') 1.0"", ""birthPlace('John_Kasich', 'Westerville,_Ohio') 1.0"", ""birthPlace('Mary_Taylor_(politician)', 'Ohio') 1.0"", ""birthPlace('Sherrod_Brown', 'Ohio') 1.0"", ""birthPlace('Tom_Hanks', 'Los_Angeles') 1.0"", ""birthPlace('Tom_Hanks', 'Concord,_California') 1.0"", ""birthPlace('Mary_Taylor_(politician)', 'Green,_Ohio') 1.0""]"
33,George Clooney was born in Concord.,[],[],[],[],"['birthPlace(""George_Clooney"",""Lexington,_Kentucky"")', 'parent(""George_Clooney"",""Nick_Clooney"")', 'location(""Concord_Records"",""Beverly_Hills,_California"")']","[""birthPlace('George_Clooney', 'Lexington,_Kentucky') 1.0""]"
34,Ben Affleck was born in Manhattan.,[],[],[],[],"['birthPlace(""Ben_Affleck"",""California"")', 'birthPlace(""Ben_Affleck"",""Berkeley,_California"")', 'residence(""Gale_Brewer"",""Manhattan"")', 'birthPlace(""Gale_Brewer"",""Manhattan"")']","[""birthPlace('Ben_Affleck', 'Berkeley,_California') 1.0"", ""birthPlace('Ben_Affleck', 'California') 1.0"", ""birthPlace('Gale_Brewer', 'Manhattan') 1.0""]"
35,Al Pacino was born in Berkeley.,[],[],[],[],"['birthPlace(""Al_Pacino"",""New_York_City"")', 'birthPlace(""Al_Pacino"",""Manhattan"")']","[""birthPlace('Al_Pacino', 'New_York_City') 1.0"", ""birthPlace('Al_Pacino', 'Manhattan') 1.0""]"
36,Johnny Depp was born in London.,[],[],[],[],"['birthPlace(""Johnny_Depp"",""Owensboro,_Kentucky"")', 'residence(""Johnny_Depp"",""Los_Angeles"")', 'residence(""Johnny_Depp"",""California"")', 'parent(""Lily-Rose_Depp"",""Johnny_Depp"")', 'country(""London"",""United_Kingdom"")', 'birthPlace(""Sadiq_Khan"",""London"")', 'location(""London"",""London', 'location(""London"",""London', 'location(""City_of_London"",""-1.200258E7"")', 'country(""Greater_London"",""United_Kingdom"")', 'country(""City_of_London"",""City_status_in_the_United_Kingdom"")', 'country(""City_of_London"",""Counties_of_England"")', 'country(""City_of_London"",""Sui_generis"")', 'location(""Greater_London"",""England"")', 'location(""London_Assembly"",""Greater_London"")', 'location(""London_Assembly"",""United_Kingdom"")', 'location(""London_Assembly"",""Southwark"")', 'location(""London_Assembly"",""City_Hall_(London)"")', 'location(""Greater_London_Authority"",""London"")', 'location(""Greater_London_Authority"",""City_Hall,_London"")', 'location(""London_City_Airport"",""London"")', 'location(""London_City_Airport"",""Silvertown"")', 'location(""London_Southend_Airport"",""Rochford"")', 'location(""London_Stansted_Airport"",""Essex"")', 'location(""London_Stansted_Airport"",""Stansted_Mountfitchet"")', 'birthPlace(""Johnny_Depp"",""Los_Angeles"")', 'birthPlace(""Johnny_Depp"",""California"")']","[""birthPlace('Johnny_Depp', 'California') 1.0"", ""birthPlace('Sadiq_Khan', 'London') 1.0"", ""birthPlace('Johnny_Depp', 'Owensboro,_Kentucky') 1.0"", ""birthPlace('Johnny_Depp', 'Los_Angeles') 1.0""]"
37,Tim Berners-Lee was born in Owensboro.,[],[],[],[],"['birthPlace(""Tim_Berners-Lee"",""England"")', 'birthPlace(""Tim_Berners-Lee"",""London"")']","[""birthPlace('Tim_Berners-Lee', 'England') 1.0"", ""birthPlace('Tim_Berners-Lee', 'London') 1.0""]"
38,Noam Chomsky was born in New York City.,[],[],[],[],"['birthPlace(""Noam_Chomsky"",""Pennsylvania"")', 'birthPlace(""Noam_Chomsky"",""Philadelphia"")', 'birthPlace(""Noam_Chomsky"",""East_Oak_Lane,_Philadelphia"")', 'country(""New_York_City"",""United_States"")', 'largestCity(""New_York"",""New_York_City"")', 'largestCity(""United_States"",""New_York_City"")', 'location(""New_York_City_Council"",""Manhattan"")', 'location(""New_York_City_Council"",""New_York_City_Hall"")']","[""birthPlace('Noam_Chomsky', 'Philadelphia') 1.0"", ""birthPlace('Noam_Chomsky', 'East_Oak_Lane,_Philadelphia') 1.0"", ""birthPlace('Noam_Chomsky', 'Pennsylvania') 1.0""]"
39,Donald Trump was born in Philadelphia.,[],[],[],[],"['birthPlace(""Donald_Trump"",""New_York_City"")', 'birthPlace(""Donald_Trump"",""Queens"")', 'parent(""Donald_Trump"",""Fred_Trump"")', 'residence(""Donald_Trump"",""Manhattan"")', 'residence(""Donald_Trump"",""New_York_City"")', 'birthPlace(""Donald_Trump_Jr."",""Manhattan"")', 'birthPlace(""Donald_Trump_Jr."",""New_York_City"")', 'country(""Philadelphia"",""United_States"")', 'birthPlace(""Jim_Kenney"",""Philadelphia"")', 'birthPlace(""Jim_Kenney"",""Philadelphia,_Pennsylvania"")', 'country(""Philadelphia_County,_Pennsylvania"",""United_States"")', 'largestCity(""Pennsylvania"",""Philadelphia"")', 'largestCity(""Philadelphia_County,_Pennsylvania"",""Philadelphia"")', 'location(""Philadelphia_City_Council"",""Philadelphia_City_Hall"")', 'birthPlace(""Donald_Trump"",""Manhattan"")']","[""birthPlace('Jim_Kenney', 'Philadelphia,_Pennsylvania') 1.0"", ""birthPlace('Jim_Kenney', 'Philadelphia') 1.0"", ""birthPlace('Donald_Trump', 'Queens') 1.0"", ""birthPlace('Donald_Trump', 'New_York_City') 1.0"", ""birthPlace('Donald_Trump', 'Manhattan') 1.0"", ""birthPlace('Donald_Trump_Jr.', 'Manhattan') 1.0"", ""birthPlace('Donald_Trump_Jr.', 'New_York_City') 1.0""]"
40,Stephen Cook was born in Manhattan.,[],[],[],[],"['birthPlace(""Stephen_Cook"",""Buffalo,_New_York"")', 'birthPlace(""Stephen_Cook"",""New_York_(state)"")', 'residence(""Gale_Brewer"",""Manhattan"")', 'birthPlace(""Gale_Brewer"",""Manhattan"")']","[""birthPlace('Stephen_Cook', 'Buffalo,_New_York') 1.0"", ""birthPlace('Stephen_Cook', 'New_York_(state)') 1.0"", ""birthPlace('Gale_Brewer', 'Manhattan') 1.0""]"
41,Neil Tyson was born in Buffalo.,[],[],[],[],"['birthPlace(""Neil_deGrasse_Tyson"",""Manhattan"")', 'birthPlace(""Neil_deGrasse_Tyson"",""New_York_City"")', 'largestCity(""Erie_County,_New_York"",""Buffalo,_New_York"")']","[""birthPlace('Neil_deGrasse_Tyson', 'New_York_City') 1.0"", ""birthPlace('Neil_deGrasse_Tyson', 'Manhattan') 1.0""]"
